date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2016-12-25T03:00:00	3475.63090172524	1.3984360000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3028.872245512192
2016-12-25T03:00:00	3477.11818158055	3.449355e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3030.1683499612636
2016-12-25T03:00:00	3478.60546143586	2.613674000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3031.4644544103357
2016-12-25T03:00:00	3480.09274129118	4.290245e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3032.7605588594165
2016-12-25T03:00:00	3481.58002114649	1.3090090000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3034.0566633084877
2016-12-25T03:00:00	3483.06730100181	5.919469000000001e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3035.3527677575685
2016-12-25T03:00:00	3484.55458085712	1.169336e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3036.6488722066406
2016-12-25T03:00:00	3486.04186071243	6.038242e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3037.9449766557127
2016-12-25T03:00:00	3487.52914056775	9.090683e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3039.241081104793
2016-12-25T03:00:00	3489.01642042306	2.463542000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3040.537185553865
2016-12-25T03:00:00	3490.50370027837	2.8686330000000005e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3041.8332900029372
2016-12-25T03:00:00	3491.99098013369	2.0269170000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3043.1293944520176
2016-12-25T03:00:00	3493.478259989	2.459121000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3044.425498901089
2016-12-25T03:00:00	3494.96553984432	3.164459e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3045.72160335017
2016-12-25T03:00:00	3496.45281969963	2.0317950000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3047.0177077992416
2016-12-25T03:00:00	3497.94009955494	1.207499e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3048.3138122483138
2016-12-25T03:00:00	3499.42737941026	8.323989e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3049.6099166973945
2016-12-25T03:00:00	3500.91465926557	5.5345e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3050.9060211464666
2016-12-25T03:00:00	3502.40193912089	6.504275e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3052.202125595547
2016-12-25T03:00:00	3503.8892189762	1.2031150000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3053.498230044619
2016-12-25T03:00:00	3505.37649883151	2.9606910000000004e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3054.7943344936907
2016-12-25T03:00:00	3506.86377868683	1.9608600000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3056.090438942771
2016-12-25T03:00:00	3508.35105854214	9.308755e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3057.386543391843
2016-12-25T03:00:00	3509.83833839746	1.2066130000000005e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3058.682647840924
2016-12-25T03:00:00	3511.32561825277	9.003633e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3059.9787522899956
2016-12-25T03:00:00	3512.81289810808	2.192678000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3061.2748567390677
2016-12-25T03:00:00	3514.3001779634	8.607443e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3062.5709611881484
2016-12-25T03:00:00	3515.78745781871	5.0716900000000016e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3063.86706563722
2016-12-25T03:00:00	3517.27473767402	1.1307830000000005e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3065.1631700862918
2016-12-25T03:00:00	3518.76201752934	6.836498e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3066.4592745353725
2016-12-25T03:00:00	3520.24929738465	5.777247e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3067.7553789844446
2016-12-25T03:00:00	3521.73657723997	2.060274e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3069.051483433525
2016-12-25T03:00:00	3523.22385709528	1.7006090000000006e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3070.347587882597
