time	mag	mag_limit	dmag	band	instrument	time_unit	mag_unit	mag_type	extinction_corrected	time_frame	dtime	reference	freq	flux_density	dflux_density	freq_unit	flux_density_unit	date	date_unit
2.561	19.23	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.505	19.51	0	0.02	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.501	19.59	0	0.02	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.488	19.65	0	0.04	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.276	19.69	0	0.02	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.271	19.7	0	0.04	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.28	19.7	0	0.09	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.296	19.61	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.306	19.62	0	0.04	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.338	19.7	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.291	19.73	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.281	19.76	0	0.03	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.345	19.8	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.358	19.77	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.325	19.76	0	0.03	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.37	19.79	0	0.04	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.385	19.77	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.336	19.75	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.284	19.93	0	0.04	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.286	19.79	0	0.04	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.378	19.87	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.177	20.03	0	0.04	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.214	20.02	0	0.04	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.5	20.15	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.179	20.11	0	0.04	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.234	20.12	0	0.03	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.199	20.19	0	0.04	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.368	20.19	0	0.04	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.217	20.16	0	0.03	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.175	20.41	0	0.08	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.389	20.29	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.188	20.42	0	0.04	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.34	20.58	0	0.03	z	GROND	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70.115	20.56	0	0.06	z	NOT	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71.147	20.51	0	0.05	z	GTC	days	AB	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.283	16.77	0	0.03	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.298	16.82	0	0.03	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.308	16.9	0	0.03	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.554	17.86	0	0.03	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.559	18.24	0	0.05	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.502	18.71	0	0.06	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.498	18.73	0	0.05	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.487	18.57	0	0.09	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.296	18.96	0	0.09	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.306	18.86	0	0.07	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.291	18.69	0	0.25	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.345	18.8	0	0.26	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.358	18.82	0	0.29	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.385	18.91	0	0.09	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.336	19.06	0	0.1	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.22	18.75	0	0.18	J	NOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.285	18.76	0	0.28	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.375	19.03	0	0.08	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.498	18.99	0	0.09	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.365	19.02	0	0.18	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.342	19.19	0	0.09	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.386	19.46	0	0.1	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.202	19.51	0	0.07	J	GTC	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.337	19.4	0	0.27	J	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.282	16.13	0	0.03	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.298	16.2	0	0.04	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.309	16.14	0	0.0	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.554	17.15	0	0.04	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.559	17.58	0	0.06	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.502	18.07	0	0.07	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.498	18.18	0	0.08	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.487	18.06	0	0.12	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.296	18.49	0	0.14	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.291	18.4	0	0.11	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.345	18.27	0	0.1	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.358	18.34	0	0.14	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.336	18.32	0	0.09	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.245	18.45	0	0.16	H	NOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.285	18.12	0	0.09	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.375	18.74	0	0.12	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.498	18.78	0	0.13	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.342	18.83	0	0.16	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.386	18.91	0	0.13	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.206	19.11	0	0.05	H	GTC	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.337	18.59	0	0.25	H	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.283	15.84	0	0.05	K	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.296	15.7	0	0.04	K	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.308	15.72	0	0.05	K	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.554	16.6	0	0.09	K	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.557	17.09	0	0.12	K	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.498	17.83	0	0.06	K	GROND	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.21	18.66	0	0.05	K	GTC	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.037	17.91	0	0.06	w2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.237	18.65	0	0.04	w2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.657	20.43	0	0.21	w2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.913	20.86	0	0.11	w2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3.415	21.15	0	0.22	w2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04	17.75	0	0.06	m2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.305	18.85	0	0.05	m2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.99	19.85	0	0.1	m2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.795	20.3	0	0.19	m2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.916	20.76	0	0.13	m2	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.04	17.65	0	0.05	w1	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.272	18.59	0	0.05	w1	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.001	19.85	0	0.09	w1	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.784	20.51	0	0.18	w1	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.919	20.38	0	0.1	w1	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.032	17.18	0	0.04	u	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.304	18.53	0	0.04	u	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.971	19.27	0	0.05	u	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.786	20.0	0	0.14	u	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.843	20.26	0	0.16	u	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.034	17.24	0	0.05	b	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.309	18.16	0	0.05	b	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.943	18.97	0	0.11	b	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.788	19.11	0	0.14	b	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.846	19.42	0	0.15	b	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.038	17.11	0	0.08	v	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.269	17.86	0	0.06	v	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.793	18.58	0	0.19	v	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4.853	19.59	0	0.39	v	UVOT	days	Vega	apparent	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2017A%26A...605A.107C/abstract	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.000544	16.08385971642049	0	0.3455205351166005	R	SAAO_MASTER	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	1.338	0.4258	Hz	milliJy	NaN	NaN
0.007331	16.864714109677188	0	0.0392284253176648	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.6518	0.02355	Hz	milliJy	NaN	NaN
0.008823	16.742734466092507	0	0.0418930711667266	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.7293	0.02814	Hz	milliJy	NaN	NaN
0.01194	16.95154997127086	0	0.0249013788028289	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.6017	0.0138	Hz	milliJy	NaN	NaN
0.01585	17.014129160722455	0	0.0245819851992773	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.568	0.01286	Hz	milliJy	NaN	NaN
0.02116	16.98285297244646	0	0.0146479668951887	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.5846	0.007887	Hz	milliJy	NaN	NaN
0.02905	17.09980856807965	0	0.022277346018756	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.5249	0.01077	Hz	milliJy	NaN	NaN
0.03905	17.161295808774504	0	0.0168004543780617	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.496	0.007675	Hz	milliJy	NaN	NaN
0.05224	17.31733931827125	0	0.0184595373360181	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.4296	0.007304	Hz	milliJy	NaN	NaN
0.06305	17.446548278225034	0	0.0348152957110433	R	Terksol_K-800	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.3814	0.01223	Hz	milliJy	NaN	NaN
0.08042	17.200068264306452	0	0.0511788733375332	i'	LCO_Sutherland	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.4786	0.02256	Hz	milliJy	NaN	NaN
0.08047	17.360124870858996	0	0.0511847067957404	r'	LCO_Sutherland	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.413	0.01947	Hz	milliJy	NaN	NaN
0.08228	17.270109826167314	0	0.0511774475833172	i'	LCO_Sutherland	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.4487	0.02115	Hz	milliJy	NaN	NaN
0.08234	17.400019556039755	0	0.040745789749024	r'	LCO_Sutherland	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.3981	0.01494	Hz	milliJy	NaN	NaN
