1.56595,4.05056e-08,5.04515e-08
1.56790,4.05197e-08,5.04570e-08
1.56985,4.05338e-08,5.04625e-08
1.57180,4.05479e-08,5.04679e-08
1.57375,4.05620e-08,5.04734e-08
1.57571,4.05760e-08,5.04788e-08
1.57767,4.05901e-08,5.04842e-08
1.57963,4.06042e-08,5.04896e-08
1.58160,4.06183e-08,5.04951e-08
1.58356,4.06324e-08,5.05005e-08
1.58553,4.06465e-08,5.05059e-08
1.58751,4.06606e-08,5.05113e-08
1.58948,4.06747e-08,5.05166e-08
1.59146,4.06887e-08,5.05220e-08
1.59344,4.07028e-08,5.05274e-08
1.59542,4.07169e-08,5.05327e-08
1.59740,4.07310e-08,5.05381e-08
1.59939,4.07451e-08,5.05434e-08
1.60138,4.07592e-08,5.05488e-08
1.60337,4.07733e-08,5.05541e-08
1.60536,4.07874e-08,5.05594e-08
1.60736,4.08015e-08,5.05647e-08
1.60936,4.08156e-08,5.05700e-08
1.61136,4.08297e-08,5.05753e-08
1.61336,4.08438e-08,5.05806e-08
1.61537,4.08579e-08,5.05859e-08
1.61738,4.08720e-08,5.05911e-08
1.61939,4.08861e-08,5.05964e-08
1.62141,4.09002e-08,5.06016e-08
1.62342,4.09143e-08,5.06069e-08
1.62544,4.09284e-08,5.06121e-08
1.62746,4.09425e-08,5.06174e-08
1.62949,4.09566e-08,5.06226e-08
1.63151,4.09707e-08,5.06278e-08
1.63354,4.09848e-08,5.06330e-08
1.63557,4.09989e-08,5.06382e-08
1.63761,4.10130e-08,5.06434e-08
1.63965,4.10272e-08,5.06486e-08
1.64168,4.10413e-08,5.06537e-08
1.64373,4.10554e-08,5.06589e-08
1.64577,4.10695e-08,5.06640e-08
1.64782,4.10836e-08,5.06692e-08
1.64987,4.10977e-08,5.06743e-08
1.65192,4.11118e-08,5.06795e-08
1.65397,4.11259e-08,5.06846e-08
1.65603,4.11401e-08,5.06897e-08
1.65809,4.11542e-08,5.06948e-08
1.66015,4.11683e-08,5.06999e-08
1.66222,4.11824e-08,5.07050e-08
1.66428,4.11965e-08,5.07101e-08
1.66635,4.12106e-08,5.07151e-08
1.66843,4.12248e-08,5.07202e-08
1.67050,4.12389e-08,5.07253e-08
1.67258,4.12530e-08,5.07303e-08
1.67466,4.12671e-08,5.07354e-08
1.67674,4.12812e-08,5.07404e-08
1.67883,4.12954e-08,5.07454e-08
1.68091,4.13095e-08,5.07504e-08
1.68301,4.13236e-08,5.07555e-08
1.68510,4.13377e-08,5.07605e-08
1.68719,4.13518e-08,5.07655e-08
1.68929,4.13660e-08,5.07704e-08
1.69139,4.13801e-08,5.07754e-08
1.69350,4.13942e-08,5.07804e-08
1.69560,4.14083e-08,5.07853e-08
1.69771,4.14225e-08,5.07903e-08
1.69982,4.14366e-08,5.07953e-08
1.70194,4.14507e-08,5.08002e-08
1.70405,4.14649e-08,5.08051e-08
1.70617,4.14790e-08,5.08100e-08
1.70830,4.14931e-08,5.08150e-08
1.71042,4.15072e-08,5.08199e-08
1.71255,4.15214e-08,5.08248e-08
1.71468,4.15355e-08,5.08297e-08
1.71681,4.15496e-08,5.08345e-08
1.71895,4.15638e-08,5.08394e-08
1.72108,4.15779e-08,5.08443e-08
1.72322,4.15920e-08,5.08491e-08
1.72537,4.16062e-08,5.08540e-08
1.72751,4.16203e-08,5.08588e-08
1.72966,4.16344e-08,5.08637e-08
1.73181,4.16486e-08,5.08685e-08
1.73397,4.16627e-08,5.08733e-08
1.73612,4.16769e-08,5.08781e-08
1.73828,4.16910e-08,5.08829e-08
1.74044,4.17051e-08,5.08877e-08
1.74261,4.17193e-08,5.08925e-08
1.74478,4.17334e-08,5.08973e-08
1.74695,4.17475e-08,5.09021e-08
1.74912,4.17617e-08,5.09068e-08
1.75129,4.17758e-08,5.09116e-08
1.75347,4.17900e-08,5.09163e-08
1.75565,4.18041e-08,5.09211e-08
1.75784,4.18182e-08,5.09258e-08
1.76002,4.18324e-08,5.09306e-08
1.76221,4.18465e-08,5.09353e-08
1.76440,4.18607e-08,5.09400e-08
1.76660,4.18748e-08,5.09447e-08
1.76879,4.18889e-08,5.09494e-08
1.77099,4.19031e-08,5.09541e-08
1.77320,4.19172e-08,5.09587e-08
1.77540,4.19314e-08,5.09634e-08
1.77761,4.19455e-08,5.09681e-08
1.77982,4.19597e-08,5.09727e-08
1.78203,4.19738e-08,5.09774e-08
1.78425,4.19880e-08,5.09820e-08
1.78647,4.20021e-08,5.09867e-08
1.78869,4.20163e-08,5.09913e-08
1.79092,4.20304e-08,5.09959e-08
1.79314,4.20445e-08,5.10005e-08
1.79537,4.20587e-08,5.10051e-08
1.79761,4.20728e-08,5.10097e-08
1.79984,4.20870e-08,5.10143e-08
1.80208,4.21011e-08,5.10189e-08
1.80432,4.21153e-08,5.10234e-08
1.80657,4.21294e-08,5.10280e-08
1.80881,4.21436e-08,5.10326e-08
1.81106,4.21577e-08,5.10371e-08
1.81331,4.21719e-08,5.10416e-08
1.81557,4.21860e-08,5.10462e-08
1.81783,4.22002e-08,5.10507e-08
1.82009,4.22143e-08,5.10552e-08
1.82235,4.22285e-08,5.10597e-08
1.82462,4.22426e-08,5.10642e-08
1.82689,4.22568e-08,5.10687e-08
1.82916,4.22709e-08,5.10732e-08
1.83143,4.22851e-08,5.10777e-08
1.83371,4.22992e-08,5.10821e-08
1.83599,4.23134e-08,5.10866e-08
1.83828,4.23275e-08,5.10911e-08
1.84056,4.23417e-08,5.10955e-08
