time	obs_wavelength	flux	instrument	time_unit	wavelength_unit	flux_unit	redshift
8.8	5067.237	7.889200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5068.772	8.279100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5070.308	7.832000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5071.843	7.698500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5073.379	7.880400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5074.914	8.331200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5076.450	8.224500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5077.985	8.042000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5079.521	7.784400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5081.056	8.545600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5082.591	9.447900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5084.126	9.942400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5085.662	9.773800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5087.197	8.626300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5088.733	8.246600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5090.268	8.000100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5091.804	8.048700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5093.339	8.278300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5094.875	7.983600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5096.410	7.993300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5097.945	7.896400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5099.480	7.908500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5101.016	8.329900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5102.551	8.102200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5104.087	8.286700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5105.622	8.506300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5107.158	8.773400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5108.693	8.145900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5110.229	8.090600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5111.764	8.039900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5113.299	8.336200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5114.834	8.224300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5116.370	8.143900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5117.905	8.298800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5119.440	8.187400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5120.976	8.080000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5122.511	8.115700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5124.047	7.943500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5125.582	8.031300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5127.118	8.291900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5128.653	8.481100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5130.188	9.108800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5131.724	1.164200e-15	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5133.259	1.198800e-15	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5134.794	1.026800e-15	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5136.330	9.047500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5137.865	8.902000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5139.401	8.555200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5140.936	8.391700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5142.472	8.706700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5144.007	8.519800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5145.542	8.269400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5147.078	8.554200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5148.613	8.329200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5150.148	8.129000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5151.684	8.534300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5153.219	8.559200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5154.755	8.424700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5156.290	8.424200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5157.826	8.404800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5159.361	8.653800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5160.896	8.804300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5162.432	8.534600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5163.967	8.122800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5165.502	7.952200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5167.038	8.533200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5168.573	8.963900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5170.108	8.642300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5171.644	8.348700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5173.179	8.404900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5174.715	8.788100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5176.250	8.331300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5177.786	8.127700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5179.321	8.497700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5180.856	8.828000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5182.392	8.325900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5183.927	8.310700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5185.462	8.553300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5186.998	8.682700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5188.533	8.485600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5190.069	8.506700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5191.604	8.942200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5193.140	8.705600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5194.675	8.327000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5196.210	8.475700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5197.746	8.530900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5199.281	8.432900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5200.816	8.648400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5202.352	8.961700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5203.887	8.559800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5205.423	8.425100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5206.958	8.541500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5208.494	8.969700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5210.029	8.845600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5211.564	8.760500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5213.100	8.964400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5214.635	8.967500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5216.170	8.781800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5217.706	8.775700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5219.241	8.626600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5220.776	8.564700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5222.312	8.773000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5223.847	8.772700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5225.383	9.151200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5226.918	8.846700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5228.454	8.437800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5229.989	8.578000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5231.524	8.593400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5233.060	8.276400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5234.595	8.366300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5236.130	8.537900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5237.666	8.729300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5239.201	8.730400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5240.737	8.635800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5242.272	8.551800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5243.808	8.533200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5245.343	8.582900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5246.878	8.727400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5248.414	8.453200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5249.949	8.535000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5251.484	8.965000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5253.020	8.923800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5254.555	8.824700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5256.091	8.808700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5257.626	8.900200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5259.162	8.485900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5260.697	8.431000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5262.232	8.690600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5263.768	8.796300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5265.303	8.662600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5266.838	8.799900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5268.374	8.967100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5269.909	8.818500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5271.444	8.892100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5272.980	8.565300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5274.515	8.543000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5276.051	8.856400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5277.586	9.068000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5279.122	8.695800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5280.657	8.721600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5282.192	8.840500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5283.728	8.669300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5285.263	8.476000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5286.798	8.912600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5288.334	8.458800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5289.869	8.354400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5291.405	8.686200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5292.940	8.718600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5294.476	8.806400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5296.011	9.054800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5297.546	8.853200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5299.082	8.502600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5300.617	8.548600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5302.152	8.606300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5303.688	8.817200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5305.223	8.604700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5306.759	8.272600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5308.294	8.039900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5309.830	8.567100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5311.365	8.537500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5312.900	8.502000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5314.436	8.764800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5315.971	8.776000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5317.506	8.436700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5319.042	8.584300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5320.577	8.766400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5322.112	8.493900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5323.648	8.715400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5325.183	8.942600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5326.719	8.662300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5328.254	8.290500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5329.790	8.191100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5331.325	8.400600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5332.860	8.562800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5334.396	8.655700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5335.931	8.612600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5337.466	8.741900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5339.002	8.537500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5340.537	9.018700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5342.073	8.580100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5343.608	8.339500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5345.144	8.276900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5346.679	8.100500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5348.214	8.014100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5349.750	8.062500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5351.285	8.254500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5352.820	8.329100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5354.356	8.340100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5355.891	8.091800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5357.427	7.881200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5358.962	8.277600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5360.498	8.459800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5362.033	8.631400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5363.568	8.607000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5365.104	8.349700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5366.639	8.402800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5368.174	8.343600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5369.709	8.419300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5371.245	8.530800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5372.780	8.500300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5374.316	8.485100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5375.851	8.436600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5377.387	8.631700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5378.922	8.692600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5380.458	8.007700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5381.993	8.287500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5383.528	8.106800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5385.063	8.189000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5386.599	8.235700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5388.134	8.125800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5389.670	7.452500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5391.205	7.933900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5392.741	7.966500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5394.276	8.315400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5395.812	7.935100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5397.347	7.912600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5398.882	8.445300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5400.417	8.105000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5401.953	8.293700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5403.488	8.393200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5405.024	8.222000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5406.559	8.284200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5408.095	8.450700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5409.630	8.356900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5411.166	8.225600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5412.701	8.573100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5414.236	8.447800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5415.771	8.275900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5417.307	8.371000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5418.842	8.409200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5420.377	8.087500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5421.913	8.118600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5423.448	8.348900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5424.984	8.203900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5426.519	8.160800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5428.055	8.204600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5429.590	8.434000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5431.125	8.237000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5432.661	7.827700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5434.196	7.987700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5435.731	8.121100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5437.267	8.551800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5438.802	8.270500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5440.338	8.161500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5441.873	8.361900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5443.409	8.444800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5444.944	8.180300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5446.479	8.138600e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5448.015	8.121800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5449.550	8.114300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5451.085	7.719500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5452.621	7.619900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5454.156	8.304500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5455.692	7.704400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5457.227	8.139800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5458.763	8.264200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5460.298	8.195200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5461.833	8.025300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5463.369	7.663700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5464.904	7.749300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5466.439	8.060700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5467.975	8.234300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5469.510	7.979500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5471.045	7.775500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5472.581	8.065500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5474.116	7.472700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5475.652	7.478000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5477.187	7.924900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5478.723	8.017700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5480.258	7.333000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5481.793	7.744700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5483.329	8.021300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5484.864	7.429300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5486.399	7.196300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5487.935	7.867200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5489.470	7.200100e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5491.006	7.576800e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5492.541	7.209300e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5494.077	7.589700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5495.612	7.621400e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5497.147	7.525200e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5498.683	8.605700e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5500.218	8.712900e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
8.8	5501.753	8.847500e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
