date	obs_wavelength	flux	dflux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength	reference
2018-08-21.078	17517.85000000058	2.7242495810625853e-18	2.6813272577111243e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15682.945389436509	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17527.85200000058	2.8679262481663e-18	2.169153195670996e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15691.899731423977	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17537.85400000058	3.011602915270015e-18	1.6569791336308692e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15700.854073411443	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17547.85600000058	3.0326596235186925e-18	1.3407189460425394e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15709.808415398906	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17557.858000000582	2.8934846235782015e-18	1.2804661413834565e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15718.762757386376	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17567.860000000583	2.7543096236377106e-18	1.220213336724374e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15727.717099373844	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17577.862000000583	2.722471793796936e-18	1.1862877199435718e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15736.67144136131	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17587.864000000583	2.83055298344496e-18	1.1866808234197357e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15745.625783348776	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17597.866000000584	2.938634173092984e-18	1.1870739268958991e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15754.580125336244	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17607.868000000584	2.925206204899432e-18	1.2728273964968317e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15763.53446732371	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17617.870000000585	2.753127275467816e-18	1.4700334049671735e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15772.488809311177	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17627.872000000585	2.5810483460362004e-18	1.6672394134375157e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15781.443151298645	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17637.874000000586	2.5152911142123494e-18	2.1410131193094208e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15790.397493286113	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17647.876000000582	2.588581270920433e-18	2.976481727926832e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15799.351835273574	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17657.878000000586	2.6618714276285136e-18	3.811950336544243e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15808.306177261044	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17667.880000000587	2.678183659848696e-18	4.188366186977261e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15817.260519248512	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17677.882000000587	2.56997916667743e-18	3.5615909463909903e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15826.214861235978	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17687.884000000588	2.461774673506165e-18	2.934815705804719e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15835.169203223444	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17697.886000000588	2.4700334669268538e-18	2.4081363965067244e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15844.123545210912	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17707.88800000059	2.733278524863489e-18	2.1006084469146112e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15853.077887198378	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17717.89000000059	2.9965235828001228e-18	1.7930804973224977e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15862.032229185845	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17727.89200000059	3.1370328986827136e-18	1.5492910103091418e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15870.986571173313	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17737.89400000059	3.0095704799183946e-18	1.4446631570229534e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15879.94091316078	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17747.896000000586	2.882108061154076e-18	1.3400353037367648e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15888.895255148242	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17757.89800000059	2.76054693656466e-18	1.3005455494800192e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15897.849597135712	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17767.90000000059	2.651894187757741e-18	1.4035376026216061e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15906.80393912318	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17777.90200000059	2.5432414389508232e-18	1.5065296557631926e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15915.758281110646	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17787.90400000059	2.428866358652849e-18	1.8371048445755602e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15924.712623098112	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17797.906000000592	2.301951082863557e-18	2.6664167836615774e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15933.66696508558	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17807.908000000592	2.1750358070742635e-18	3.4957287227475964e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15942.621307073046	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17817.910000000593	2.1444481725477777e-18	3.936770794441474e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15951.575649060513	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17827.912000000593	2.3968514273432738e-18	3.2371554844139614e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15960.52999104798	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17837.914000000594	2.6492546821387706e-18	2.5375401743864494e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15969.484333035449	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17847.916000000594	2.959302558141631e-18	2.0166510417867017e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15978.438675022911	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17857.918000000594	3.4390565626142752e-18	2.0219329029794336e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15987.39301701038	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17867.920000000595	3.918810567086921e-18	2.0272147641721648e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	15996.347358997848	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17877.922000000595	4.329664282789285e-18	2.0207516282155385e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16005.301700985314	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17887.924000000596	3.8806572525884015e-18	1.8677134605758001e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16014.25604297278	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17897.926000000596	3.43165022238752e-18	1.7146752929360605e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16023.210384960248	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17907.928000000597	3.017458119099329e-18	1.5757670010598111e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16032.164726947714	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17917.930000000597	3.0402924150507528e-18	1.6142288568247297e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16041.11906893518	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17927.932000000597	3.0631267110021773e-18	1.6526907125896492e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16050.073410922649	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17937.934000000598	3.078910237199405e-18	1.6832993995461546e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16059.027752910117	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17947.936000000598	3.0069571688698324e-18	1.6161868005276204e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16067.98209489758	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17957.9380000006	2.935004100540262e-18	1.549074201509086e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16076.936436885047	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17967.9400000006	2.863051032210692e-18	1.4819616024905518e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16085.890778872516	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17977.9420000006	1.6125282122717973e-18	2.2002514267409226e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16094.845120859982	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17987.9440000006	3.0518899273091923e-19	2.956403870380497e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16103.799462847448	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	17997.9460000006	-1.0021502268099584e-18	3.7125563140200713e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16112.753804834916	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18007.9480000006	-5.951344205764256e-19	3.620450197020315e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16121.708146822382	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18017.9500000006	4.997369183511789e-19	3.187994890197813e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16130.662488809849	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18027.9520000006	1.5946082572787841e-18	2.755539583375311e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16139.616830797317	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18037.9540000006	2.6894795962063893e-18	2.3230842765528094e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16148.571172784785	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18047.9560000006	3.2469606579414092e-18	2.5083681356994054e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16157.525514772246	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18057.9580000006	3.567451136472293e-18	2.966076657934183e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16166.479856759714	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18067.960000000603	3.887941615003176e-18	3.423785180168961e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16175.434198747183	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18077.962000000603	4.2084320935340585e-18	3.8814937024037383e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16184.38854073465	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18087.964000000604	4.18928755124593e-18	4.43876920759616e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16193.342882722116	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18097.966000000604	3.9568760965252055e-18	5.058565777266561e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16202.297224709584	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18107.968000000605	3.72446464180448e-18	5.678362346936964e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16211.25156669705	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18117.970000000605	3.4920531870837554e-18	6.298158916607367e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16220.205908684517	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18127.972000000605	3.3572624102942242e-18	6.201411222469965e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16229.160250671985	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18137.9740000006	3.3307560632375815e-18	5.309846399122616e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16238.114592659444	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18147.976000000606	3.304249716180939e-18	4.4182815757752705e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16247.068934646915	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18157.978000000607	3.277743369124296e-18	3.5267167524279174e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16256.023276634383	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18167.980000000607	3.2512370220676525e-18	2.6351519290805687e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16264.977618621851	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18177.982000000608	3.224818847581015e-18	2.346071316288985e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16273.931960609318	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18187.984000000608	3.19851561016165e-18	2.84235703949508e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16282.886302596784	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18197.98600000061	3.172212372742285e-18	3.3386427627011747e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16291.84064458425	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18207.98800000061	3.1459091353229205e-18	3.8349284859072703e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16300.794986571718	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18217.99000000061	3.119605897903556e-18	4.331214209113365e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16309.749328559185	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18227.99200000061	3.093302660484193e-18	4.82749993231946e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16318.70367054665	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18237.994000000606	3.0669994230648266e-18	5.3237856555255565e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16327.658012534115	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18247.996000000607	3.083006982206715e-18	5.413698105698832e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16336.61235452158	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18257.998000000607	3.1358643484456853e-18	5.149687256437389e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16345.566696509048	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18268.000000000608	3.1887217146846548e-18	4.885676407175945e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16354.521038496516	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18278.002000000608	3.241579080923625e-18	4.621665557914502e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16363.475380483982	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18288.00400000061	3.294436447162596e-18	4.3576547086530575e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16372.429722471448	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18298.00600000061	3.3472938134015666e-18	4.0936438593916164e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16381.384064458916	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18308.00800000061	3.400151179640536e-18	3.8296330101301734e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16390.338406446383	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18318.010000000613	3.453008545879507e-18	3.565622160868728e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16399.292748433854	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18328.012000000614	3.505865912118477e-18	3.301611311607285e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16408.24709042132	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18338.01400000061	3.550015270146422e-18	3.113477162279241e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16417.201432408783	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18348.01600000061	3.5732878883865825e-18	3.107251215387202e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16426.15577439625	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18358.01800000061	3.59656050662674e-18	3.1010252684951644e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16435.110116383716	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18368.02000000061	3.619833124866901e-18	3.0947993216031247e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16444.064458371184	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18378.02200000061	3.6431057431070576e-18	3.088573374711086e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16453.018800358648	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18388.024000000616	3.666378361347217e-18	3.082347427819047e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16461.97314234612	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18398.026000000616	3.6896509795873764e-18	3.0761214809270084e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16470.927484333588	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18408.028000000617	3.712923597827535e-18	3.0698955340349697e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16479.881826321052	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18418.030000000617	3.736196216067695e-18	3.0636695871429324e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16488.83616830852	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18428.032000000618	3.759468834307853e-18	3.057443640250892e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16497.79051029599	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18438.03400000061	3.782741452548013e-18	3.0512176933588534e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16506.74485228345	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18448.03600000061	3.806014070788171e-18	3.044991746466814e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16515.699194270914	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	18458.03800000061	3.8292866890283305e-18	3.0387657995747764e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	16524.65353625838	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
