instrument	time	band	integration	mag	mag_limit	dmag	flux_density	dflux_density	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	date	date_unit	extinction
RATIR	19.91	i	11120.0	20.82	0	0.42	8.25	0.52	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	19.91	g	5119.0	21.43	0	0.42	5.28	0.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	19.91	J	4563.0	20.59	0	0.43	7.48	2.76	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	19.91	Y	4429.0	20.57	0	0.43	10.06	2.14	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	19.91	Z	4496.0	20.7	0	0.43	9.23	1.08	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	20.91	r	6399.0	20.91	0	0.42	7.1	0.61	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	20.91	i	11439.0	20.79	0	0.42	8.25	0.56	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	20.92	g	5039.0	21.52	0	0.43	4.36	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	20.92	J	4765.0	20.78	0	0.44	7.57	3.74	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	20.92	Z	4765.0	20.58	0	0.43	10.89	1.36	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	20.92	Y	4832.0	20.6	0	0.43	9.3	2.26	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	21.92	r	6399.0	20.96	0	0.42	6.56	0.62	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	21.92	i	11519.0	20.84	0	0.42	7.54	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	21.92	g	5119.0	21.51	0	0.43	4.19	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	21.92	J	4832.0	21.04	0	0.45	5.14	3.19	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	21.92	Z	4832.0	20.59	0	0.43	10.0	1.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	21.92	Y	4832.0	20.64	0	0.43	7.93	2.18	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	22.91	r	5119.0	20.94	0	0.42	6.6	0.59	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	22.92	i	10240.0	20.87	0	0.42	7.27	0.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	22.93	g	5119.0	21.53	0	0.43	5.1	0.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	23.91	g	4959.0	21.46	0	0.43	4.78	0.59	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	23.91	r	6399.0	20.91	0	0.42	6.21	0.66	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	23.91	i	11519.0	20.86	0	0.42	7.29	0.54	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	24.99	r	1200.0	21.24	0	0.44	2.72	1.41	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	24.99	i	1200.0	20.92	0	0.43	6.83	1.54	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	25.9	r	4879.0	21.1	0	0.43	5.15	0.7	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	25.91	i	10000.0	20.91	0	0.42	6.82	0.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	25.91	Y	4161.0	20.85	0	0.44	7.22	2.92	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	25.91	Z	4228.0	20.78	0	0.43	-0.23	1.43	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	25.92	g	5039.0	21.61	0	0.43	3.91	0.67	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	26.91	g	3839.0	21.69	0	0.43	0.0	0.44	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	26.92	r	5119.0	21.07	0	0.43	4.87	0.67	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	26.92	i	8960.0	20.86	0	0.42	7.12	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	26.92	J	3758.0	20.56	0	0.44	11.38	4.12	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	26.92	Z	3758.0	20.72	0	0.43	6.95	1.48	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	26.92	Y	3758.0	20.84	0	0.44	3.92	2.48	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	27.9	r	5119.0	21.09	0	0.43	5.85	0.74	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	27.91	i	10240.0	20.96	0	0.42	6.13	0.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	27.91	Z	4295.0	20.84	0	0.43	0.76	1.29	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	27.91	Y	4295.0	20.86	0	0.44	4.35	2.39	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	27.92	g	5119.0	21.64	0	0.43	3.39	0.73	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	28.9	r	4959.0	21.13	0	0.43	4.23	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	28.91	i	10080.0	20.91	0	0.42	6.33	0.55	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	28.91	Y	4228.0	20.7	0	0.43	4.82	1.99	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	28.91	Z	4228.0	20.79	0	0.43	-0.11	1.18	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	28.92	g	5119.0	21.75	0	0.43	3.35	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	29.92	r	3520.0	21.15	0	0.43	4.92	0.66	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	29.93	i	7119.0	21.0	0	0.42	5.39	0.59	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	29.93	Z	3020.0	20.81	0	0.43	-1.4	1.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	29.94	g	3440.0	21.78	0	0.43	2.83	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	30.91	g	3199.0	21.9	0	0.43	2.35	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	30.91	r	4879.0	21.3	0	0.43	2.88	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	30.91	i	8080.0	20.97	0	0.42	5.52	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	30.91	Y	3355.0	20.66	0	0.43	3.27	2.66	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	30.91	Z	3422.0	20.66	0	0.43	3.83	1.43	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	31.9	g	3680.0	21.82	0	0.43	2.53	0.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	31.9	r	5119.0	21.22	0	0.42	2.92	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	31.9	i	8800.0	21.0	0	0.42	5.3	0.54	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	31.91	Y	3691.0	20.73	0	0.43	6.41	2.6	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	31.91	Z	3691.0	20.81	0	0.43	3.59	1.38	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	32.9	g	3440.0	21.83	0	0.43	2.21	0.54	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	32.91	r	4879.0	21.22	0	0.43	2.78	0.6	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	32.91	i	8319.0	21.01	0	0.42	5.33	0.57	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	32.91	Z	3557.0	20.74	0	0.43	2.95	1.64	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	33.9	g	3839.0	21.86	0	0.43	2.34	0.48	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	33.91	r	4800.0	21.32	0	0.43	2.93	0.93	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	33.91	i	8960.0	21.02	0	0.42	4.89	0.49	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	34.89	g	3839.0	21.91	0	0.43	2.23	0.48	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	34.9	i	8960.0	21.06	0	0.42	4.78	0.5	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	35.9	g	3839.0	21.95	0	0.43	1.58	0.49	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	35.9	i	8960.0	21.06	0	0.42	4.31	0.49	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	35.9	r	2160.0	21.23	0	0.44	3.3	1.5	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	36.89	r	3520.0	21.71	0	0.43	-0.7	0.77	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	36.9	i	8080.0	21.08	0	0.42	4.42	0.52	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	38.88	r	3839.0	21.33	0	0.43	2.55	0.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	38.89	i	7680.0	21.13	0	0.42	3.64	0.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	38.89	Z	3221.0	20.83	0	0.43	1.3	45.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	38.9	g	3839.0	22.07	0	0.43	1.24	0.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	39.9	r	7680.0	21.34	0	0.42	2.29	0.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	39.9	i	7680.0	21.14	0	0.42	3.8	0.49	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	39.9	H	6442.0	20.73	0	0.43	1.81	2.42	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	39.9	Y	6442.0	20.93	0	0.43	2.26	0.94	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	42.92	i	2640.0	21.23	0	0.43	4.7	8.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	42.92	Z	2214.0	21.25	0	0.44	0.28	1.4	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	44.88	g	6399.0	21.98	0	0.43	1.37	0.48	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	44.88	i	6399.0	21.18	0	0.42	3.12	0.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	46.89	r	6560.0	21.41	0	0.43	1.81	0.56	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	46.89	i	6319.0	21.15	0	0.43	2.86	0.61	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	50.87	g	3680.0	22.11	0	0.43	1.12	0.56	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	50.87	i	3680.0	21.28	0	0.43	1.64	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	51.88	r	5119.0	21.41	0	0.43	0.83	0.56	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	51.88	i	5119.0	21.2	0	0.43	2.08	0.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	51.88	Y	4295.0	21.06	0	0.43	3.62	1.61	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	52.9	i	2560.0	21.23	0	0.43	2.51	0.74	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	53.88	r	3839.0	21.36	0	0.43	2.56	0.63	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	53.88	i	3839.0	21.16	0	0.43	2.54	0.64	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	53.88	Y	3221.0	21.13	0	0.44	2.27	1.56	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	54.88	g	4800.0	21.94	0	0.44	1.75	0.75	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	54.88	i	5119.0	21.29	0	0.43	1.82	0.62	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	54.88	Y	2147.0	20.74	0	0.44	4.3	3.39	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	56.88	r	5119.0	21.54	0	0.43	-0.07	1.27	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	56.88	i	5119.0	21.16	0	0.43	2.96	0.72	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	56.88	Y	4295.0	20.99	0	0.43	1.86	1.99	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	57.87	i	3839.0	21.4	0	0.43	0.99	0.83	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	58.87	r	3839.0	21.39	0	0.43	1.18	0.66	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	58.87	i	3839.0	21.15	0	0.43	2.11	0.68	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	58.87	Y	3221.0	21.03	0	0.43	2.65	1.64	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	59.87	g	3839.0	22.19	0	0.43	0.5	0.5	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	59.87	i	3839.0	21.36	0	0.43	2.19	0.61	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	65.86	i	2560.0	21.33	0	0.43	1.71	0.67	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	65.86	g	2560.0	22.2	0	0.43	1.0	0.55	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	66.86	i	2480.0	21.43	0	0.43	1.61	0.88	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	66.86	r	2560.0	21.51	0	0.43	0.06	0.79	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	215.15	r	8479.0	21.6	0	0.43	0.2	0.52	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	215.15	i	8479.0	21.35	0	0.42	0.27	0.55	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	217.15	g	8880.0	22.26	0	0.43	0.1	0.47	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	217.15	i	8880.0	21.4	0	0.42	0.12	0.52	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	217.15	Z	3691.0	21.07	0	0.43	-0.67	1.2	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	219.14	Z	4093.0	21.17	0	0.43	1.71	1.18	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	219.14	r	9920.0	21.57	0	0.42	0.12	0.49	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	219.14	i	9920.0	21.41	0	0.42	0.63	0.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	221.11	g	6319.0	22.25	0	0.43	0.33	0.54	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	221.11	i	6560.0	21.46	0	0.43	0.31	0.79	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	223.14	r	10240.0	21.61	0	0.42	0.27	0.5	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	223.14	i	10240.0	21.45	0	0.42	0.83	0.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	223.14	Z	4295.0	20.99	0	0.43	1.61	1.32	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	229.14	Z	4765.0	21.06	0	0.43	-0.32	1.08	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
