instrument	band	date	time	mag	mag_limit	dmag	dmag2	mag_unit	time_unit	date_unit
Wise	1m+Tek	R	2730.3998148	2.4156172	16.892	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.401331	2.4171334	16.878	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4028472	2.4186496	16.897	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4043634	2.4201658	16.883	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4058796	2.421682	16.878	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4073958	2.4231982	16.893	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.408912	2.4247144	16.879	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4104282	2.4262306	16.921	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4119444	2.4277468	16.877	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4134607	2.4292631	16.905	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4149653	2.4307677	16.89	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4164815	2.4322839	16.904	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4179977	2.4338001	16.901	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4195139	2.4353163	16.904	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4210301	2.4368325	16.905	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4225463	2.4383487	16.892	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4240625	2.4398649	16.937	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4255787	2.4413811	16.909	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4270949	2.4428973	16.866	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	I	2730.4304977	2.4463001	16.433	0	00.012	0.060	Unknown	days	MJD
Wise	1m+Tek	V	2730.43375	2.4495524	17.307	0	00.013	0.022	Unknown	days	MJD
Wise	1m+Tek	R	2730.4362384	2.4520408	16.928	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4377662	2.4535686	16.929	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4392824	2.4550848	16.922	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4407986	2.456601	16.93	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4423148	2.4581172	16.944	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.443831	2.4596334	16.92	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4453356	2.461138	16.941	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4468519	2.4626543	16.93	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4483681	2.4641705	16.961	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4498843	2.4656867	16.956	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4514005	2.4672029	16.907	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4529167	2.4687191	16.913	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4544329	2.4702353	16.946	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4559491	2.4717515	16.957	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4574653	2.4732677	16.935	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4589815	2.4747839	16.9	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4604977	2.4763001	16.941	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4620139	2.4778163	16.981	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.4635301	2.4793325	16.934	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4650463	2.4808487	16.924	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4665625	2.4823649	16.959	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.4680787	2.4838811	16.921	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4695833	2.4853857	16.937	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.4710995	2.4869019	16.942	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4726157	2.4884181	16.939	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4741319	2.4899343	16.945	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4756481	2.4914505	16.956	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	I	2730.4785417	2.4943441	16.478	0	00.014	0.060	Unknown	days	MJD
Wise	1m+Tek	V	2730.4819676	2.49777	17.333	0	00.015	0.024	Unknown	days	MJD
Wise	1m+Tek	B	2730.4874537	2.5032561	17.607	0	00.023	0.072	Unknown	days	MJD
Wise	1m+Tek	R	2730.4920602	2.5078626	16.962	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.4935764	2.5093788	16.928	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.4950926	2.510895	16.933	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.4966088	2.5124112	16.94	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.498125	2.5139274	16.914	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.4996412	2.5154436	16.935	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5011574	2.5169598	16.922	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.5026736	2.518476	16.912	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5041898	2.5199922	16.927	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2730.505706	2.5215084	16.936	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5072107	2.5230131	16.927	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5087269	2.5245293	16.929	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5102431	2.5260455	16.935	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5117593	2.5275617	16.896	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5132755	2.5290779	16.913	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5147917	2.5305941	16.931	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5163079	2.5321103	16.925	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5178241	2.5336265	16.93	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5193403	2.5351427	16.881	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5208565	2.5366589	16.892	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5223727	2.5381751	16.933	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5238889	2.5396913	16.9	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5254051	2.5412075	16.932	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5269213	2.5427237	16.899	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5284375	2.5442399	16.866	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5299537	2.5457561	16.874	0	00.023	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2730.5314583	2.5472607	16.83	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2730.5329745	2.5487769	16.861	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	I	2730.5377778	2.5535802	16.368	0	00.023	0.063	Unknown	days	MJD
Wise	1m+Tek	V	2730.541331	2.5571334	17.264	0	00.021	0.028	Unknown	days	MJD
Wise	1m+Tek	R	2730.5443171	2.5601195	16.877	0	00.021	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2730.5458333	2.5616357	16.878	0	00.023	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2730.5473495	2.5631519	16.894	0	00.025	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2730.5488657	2.5646681	16.866	0	00.024	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2730.5503704	2.5661728	16.86	0	00.025	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2730.5518866	2.567689	16.909	0	00.025	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2730.5534028	2.5692052	16.873	0	00.025	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2730.554919	2.5707214	16.919	0	00.025	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2730.5564352	2.5722376	16.868	0	00.026	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2730.5579514	2.5737538	16.875	0	00.024	0.052	Unknown	days	MJD
Wise	1m+Tek	B	2731.2045602	3.2203626	17.797	0	00.046	0.082	Unknown	days	MJD
Wise	1m+Tek	V	2731.2094792	3.2252816	17.464	0	00.017	0.025	Unknown	days	MJD
Wise	1m+Tek	I	2731.2126852	3.2284876	16.556	0	00.017	0.061	Unknown	days	MJD
Wise	1m+Tek	R	2731.2152893	3.2310917	17.07	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2168287	3.2326311	17.098	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2183681	3.2341705	17.079	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.219919	3.2357214	17.062	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2214583	3.2372607	17.055	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2229977	3.2388001	17.053	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.224537	3.2403394	17.08	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2260764	3.2418788	17.088	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2276157	3.2434181	17.078	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2291551	3.2449575	17.103	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2306944	3.2464968	17.078	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2322454	3.2480478	17.093	0	00.020	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2731.2337847	3.2495871	17.068	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2353241	3.2511265	17.112	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2368634	3.2526658	17.102	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2384028	3.2542052	17.093	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2399421	3.2557445	17.077	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2414815	3.2572839	17.077	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2430324	3.2588348	17.126	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.2445718	3.2603742	17.085	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2461111	3.2619135	17.097	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2476505	3.2634529	17.063	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.2491898	3.2649922	17.083	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	B	2731.341713	3.3575154	17.684	0	00.020	0.071	Unknown	days	MJD
Wise	1m+Tek	B	2731.3467245	3.3625269	17.681	0	00.020	0.071	Unknown	days	MJD
Wise	1m+Tek	V	2731.3523611	3.3681635	17.398	0	00.013	0.022	Unknown	days	MJD
Wise	1m+Tek	I	2731.3560532	3.3718556	16.551	0	00.015	0.061	Unknown	days	MJD
Wise	1m+Tek	R	2731.3591667	3.3749691	17.045	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.360706	3.3765084	17.046	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.3622454	3.3780478	17.026	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3637963	3.3795987	17.02	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3653356	3.381138	17.009	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.366875	3.3826774	17.032	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3684143	3.3842167	17.048	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3699537	3.3857561	17.056	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3714931	3.3872955	17.034	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.373044	3.3888464	16.998	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3745833	3.3903857	17.026	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	V	2731.3771875	3.3929899	17.403	0	00.014	0.023	Unknown	days	MJD
Wise	1m+Tek	I	2731.3804051	3.3962075	16.552	0	00.014	0.060	Unknown	days	MJD
Wise	1m+Tek	R	2731.3830093	3.3988117	17.045	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.384537	3.4003394	17.055	0	00.017	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.386088	3.4018904	17.094	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3876273	3.4034297	17.057	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3891667	3.4049691	17.054	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.390706	3.4065084	17.066	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3922454	3.4080478	17.086	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3937847	3.4095871	17.027	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3953241	3.4111265	17.052	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.396875	3.4126774	17.072	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3984144	3.4142168	17.102	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.3999537	3.4157561	17.07	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4014931	3.4172955	17.082	0	00.017	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4030324	3.4188348	17.061	0	00.014	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4045718	3.4203742	17.095	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4061227	3.4219251	17.041	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.407662	3.4234644	17.075	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4092014	3.4250038	17.064	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4107407	3.4265431	17.088	0	00.024	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2731.4122801	3.4280825	17.08	0	00.027	0.054	Unknown	days	MJD
Wise	1m+Tek	R	2731.4138194	3.4296218	17.047	0	00.030	0.055	Unknown	days	MJD
Wise	1m+Tek	R	2731.4153588	3.4311612	17.067	0	00.041	0.062	Unknown	days	MJD
Wise	1m+Tek	V	2731.4181944	3.4339968	17.562	0	00.061	0.064	Unknown	days	MJD
Wise	1m+Tek	I	2731.4214931	3.4372955	16.617	0	00.046	0.075	Unknown	days	MJD
Wise	1m+Tek	R	2731.4255208	3.4413232	17.084	0	00.043	0.063	Unknown	days	MJD
Wise	1m+Tek	R	2731.431331	3.4471334	17.126	0	00.021	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2731.4342361	3.4500385	17.101	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2731.4371643	3.4529667	17.129	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4400694	3.4558718	17.135	0	00.013	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4429745	3.4587769	17.16	0	00.014	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4458796	3.461682	17.167	0	00.013	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4487847	3.4645871	17.168	0	00.013	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4516898	3.4674922	17.171	0	00.012	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4545949	3.4703973	17.177	0	00.013	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4575	3.4733024	17.183	0	00.013	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4604051	3.4762075	17.169	0	00.013	0.048	Unknown	days	MJD
Wise	1m+Tek	V	2731.463588	3.4793904	17.548	0	00.018	0.026	Unknown	days	MJD
Wise	1m+Tek	I	2731.4668866	3.482689	16.704	0	00.016	0.061	Unknown	days	MJD
Wise	1m+Tek	R	2731.4700579	3.4858603	17.191	0	00.014	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.472963	3.4887654	17.176	0	00.014	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4758681	3.4916705	17.206	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4787731	3.4945755	17.21	0	00.014	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4816782	3.4974806	17.169	0	00.014	0.048	Unknown	days	MJD
Wise	1m+Tek	R	2731.4845833	3.5003857	17.195	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4874884	3.5032908	17.228	0	00.016	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4903935	3.5061959	17.17	0	00.015	0.049	Unknown	days	MJD
Wise	1m+Tek	R	2731.4932986	3.509101	17.176	0	00.018	0.050	Unknown	days	MJD
Wise	1m+Tek	B	2731.4973148	3.5131172	17.927	0	00.037	0.077	Unknown	days	MJD
Wise	1m+Tek	B	2731.5024884	3.5182908	17.867	0	00.038	0.078	Unknown	days	MJD
Wise	1m+Tek	B	2732.2073264	4.2231288	18.239	0	00.125	0.143	Unknown	days	MJD
Wise	1m+Tek	V	2732.2114583	4.2272607	18.035	0	00.063	0.065	Unknown	days	MJD
Wise	1m+Tek	I	2732.2148032	4.2306056	17.258	0	00.053	0.079	Unknown	days	MJD
Wise	1m+Tek	R	2732.218125	4.2339274	17.755	0	00.047	0.066	Unknown	days	MJD
Wise	1m+Tek	R	2732.2210301	4.2368325	17.786	0	00.044	0.064	Unknown	days	MJD
Wise	1m+Tek	R	2732.2239352	4.2397376	17.774	0	00.038	0.060	Unknown	days	MJD
Wise	1m+Tek	R	2732.2268403	4.2426427	17.774	0	00.037	0.059	Unknown	days	MJD
Wise	1m+Tek	R	2732.2297454	4.2455478	17.796	0	00.037	0.059	Unknown	days	MJD
Wise	1m+Tek	R	2732.2326505	4.2484529	17.772	0	00.031	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.2355556	4.251358	17.732	0	00.028	0.054	Unknown	days	MJD
Wise	1m+Tek	R	2732.2384607	4.2542631	17.75	0	00.029	0.055	Unknown	days	MJD
Wise	1m+Tek	R	2732.2413657	4.2571681	17.729	0	00.029	0.055	Unknown	days	MJD
Wise	1m+Tek	R	2732.2442708	4.2600732	17.737	0	00.028	0.054	Unknown	days	MJD
Wise	1m+Tek	R	2732.2471759	4.2629783	17.767	0	00.029	0.055	Unknown	days	MJD
Wise	1m+Tek	R	2732.2500694	4.2658718	17.788	0	00.026	0.053	Unknown	days	MJD
Wise	1m+Tek	B	2732.341875	4.3576774	18.531	0	00.031	0.075	Unknown	days	MJD
Wise	1m+Tek	V	2732.3467361	4.3625385	18.203	0	00.027	0.033	Unknown	days	MJD
Wise	1m+Tek	I	2732.3501042	4.3659066	17.344	0	00.028	0.065	Unknown	days	MJD
Wise	1m+Tek	R	2732.3535532	4.3693556	17.804	0	00.024	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2732.3564583	4.3722607	17.799	0	00.023	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2732.3593634	4.3751658	17.779	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2732.3622685	4.3780709	17.8	0	00.019	0.050	Unknown	days	MJD
Wise	1m+Tek	R	2732.365162	4.3809644	17.808	0	00.022	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.3680671	4.3838695	17.814	0	00.021	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.3709722	4.3867746	17.813	0	00.020	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.3738773	4.3896797	17.793	0	00.023	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2732.3767824	4.3925848	17.787	0	00.025	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2732.3796875	4.3954899	17.796	0	00.021	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.3825926	4.398395	17.802	0	00.020	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.3854977	4.4013001	17.817	0	00.021	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.3884028	4.4042052	17.827	0	00.024	0.052	Unknown	days	MJD
Wise	1m+Tek	V	2732.3948032	4.4106056	18.174	0	00.027	0.033	Unknown	days	MJD
Wise	1m+Tek	I	2732.3980208	4.4138232	17.326	0	00.027	0.065	Unknown	days	MJD
Wise	1m+Tek	R	2732.4012153	4.4170177	17.823	0	00.022	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.4041204	4.4199228	17.805	0	00.022	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.4070255	4.4228279	17.832	0	00.023	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2732.4099306	4.425733	17.784	0	00.021	0.051	Unknown	days	MJD
Wise	1m+Tek	R	2732.4128357	4.4286381	17.853	0	00.026	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2732.4157407	4.4315431	17.813	0	00.028	0.054	Unknown	days	MJD
Wise	1m+Tek	R	2732.4186458	4.4344482	17.85	0	00.024	0.053	Unknown	days	MJD
Wise	1m+Tek	R	2732.4215509	4.4373533	17.839	0	00.024	0.053	Unknown	days	MJD
Wise	1m+Tek	V	2732.4247685	4.4405709	18.244	0	00.033	0.038	Unknown	days	MJD
Wise	1m+Tek	I	2732.4279977	4.4438001	17.281	0	00.031	0.067	Unknown	days	MJD
Wise	1m+Tek	R	2732.4312731	4.4470755	17.84	0	00.028	0.054	Unknown	days	MJD
Wise	1m+Tek	R	2732.4341782	4.4499806	17.821	0	00.032	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.4370833	4.4528857	17.828	0	00.031	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.4428935	4.4586959	17.779	0	00.032	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.4457986	4.461601	17.82	0	00.034	0.057	Unknown	days	MJD
Wise	1m+Tek	R	2732.4487037	4.4645061	17.789	0	00.031	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.4516088	4.4674112	17.769	0	00.033	0.057	Unknown	days	MJD
Wise	1m+Tek	R	2732.4545139	4.4703163	17.746	0	00.034	0.057	Unknown	days	MJD
Wise	1m+Tek	R	2732.457419	4.4732214	17.827	0	00.035	0.058	Unknown	days	MJD
Wise	1m+Tek	V	2732.4605787	4.4763811	18.211	0	00.049	0.052	Unknown	days	MJD
Wise	1m+Tek	R	2732.4677662	4.4835686	17.822	0	00.032	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.4720718	4.4878742	17.782	0	00.032	0.056	Unknown	days	MJD
Wise	1m+Tek	R	2732.4763657	4.4921681	17.796	0	00.034	0.057	Unknown	days	MJD
Wise	1m+Tek	R	2732.4806597	4.4964621	17.825	0	00.036	0.058	Unknown	days	MJD
Wise	1m+Tek	R	2732.4849421	4.5007445	17.792	0	00.039	0.060	Unknown	days	MJD
Wise	1m+Tek	R	2732.4935301	4.5093325	17.789	0	00.042	0.062	Unknown	days	MJD
Wise	1m+Tek	R	2733.2066204	5.2224228	17.824	0	00.056	0.073	Unknown	days	MJD
Wise	1m+Tek	R	2733.2109143	5.2267167	17.824	0	00.097	0.108	Unknown	days	MJD
Wise	1m+Tek	R	2733.2152199	5.2310223	17.923	0	00.054	0.071	Unknown	days	MJD
Wise	1m+Tek	R	2733.2195255	5.2353279	17.759	0	00.034	0.057	Unknown	days	MJD
Wise	1m+Tek	R	2733.223831	5.2396334	17.925	0	00.052	0.069	Unknown	days	MJD
Wise	1m+Tek	R	2733.2281713	5.2439737	17.761	0	00.047	0.066	Unknown	days	MJD
Wise	1m+Tek	R	2733.2367824	5.2525848	17.852	0	00.079	0.092	Unknown	days	MJD
Wise	1m+Tek	R	2733.2410764	5.2568788	17.913	0	00.094	0.105	Unknown	days	MJD
Wise	1m+Tek	R	2733.3439468	5.3597492	17.76	0	00.053	0.070	Unknown	days	MJD
Wise	1m+Tek	R	2733.3482523	5.3640547	17.836	0	00.061	0.077	Unknown	days	MJD
Wise	1m+Tek	R	2734.23	6.2458024	18.091	0	00.067	0.073	Unknown	days	MJD
Wise	1m+Tek	R	2738.2521412	10.2679436	19.101	0	00.084	0.090	Unknown	days	MJD
Wise	1m+Tek	R	2738.3290972	10.3448996	19.078	0	00.062	0.069	Unknown	days	MJD
Wise	1m+Tek	R	2738.3398958	10.3556982	19.021	0	00.061	0.068	Unknown	days	MJD
Wise	1m+Tek	R	2738.350706	10.3665084	19.02	0	00.061	0.068	Unknown	days	MJD
Wise	1m+Tek	R	2738.3615046	10.377307	18.993	0	00.067	0.074	Unknown	days	MJD
Wise	1m+Tek	R	2738.3723032	10.3881056	19.047	0	00.059	0.067	Unknown	days	MJD
Wise	1m+Tek	R	2738.3831134	10.3989158	19.076	0	00.065	0.072	Unknown	days	MJD
Wise	1m+Tek	V	2738.3941435	10.4099459	19.361	0	00.061	0.062	Unknown	days	MJD
Wise	1m+Tek	V	2738.4050579	10.4208603	19.363	0	00.058	0.059	Unknown	days	MJD
Wise	1m+Tek	I	2738.4278935	10.4436959	18.557	0	00.061	0.072	Unknown	days	MJD
Wise	1m+Tek	R	2738.4390509	10.4548533	19.101	0	00.046	0.055	Unknown	days	MJD
Wise	1m+Tek	I	2739.3199306	11.335733	19.005	0	00.087	0.095	Unknown	days	MJD
Wise	1m+Tek	R	2739.3533449	11.3691473	19.312	0	00.069	0.076	Unknown	days	MJD
Wise	1m+Tek	I	2739.3644907	11.3802931	18.979	0	00.082	0.090	Unknown	days	MJD
Wise	1m+Tek	R	2739.3756366	11.391439	19.224	0	00.061	0.068	Unknown	days	MJD
Wise	1m+Tek	R	2747.2980787	19.3138811	19.812	0	00.175	0.178	Unknown	days	MJD
Wise	1m+Tek	R	2786.2962	58.3120024	21.805	0	0.203	0.205	Unknown	days	MJD
Wise	1m+SITe	R	2728.2198495	0.2356519	13.965	0	00.009	0.021	Unknown	days	MJD
Wise	1m+SITe	R	2728.2233912	0.2391936	13.987	0	00.009	0.021	Unknown	days	MJD
Wise	1m+SITe	R	2728.2265856	0.242388	14.001	0	00.008	0.020	Unknown	days	MJD
Wise	1m+SITe	B	2728.2373148	0.2531172	14.671	0	00.011	0.026	Unknown	days	MJD
