instrument	band	date	time	mag	mag_limit	dmag	dmag2	mag_unit	time_unit	date_unit	dtime	reference	integration	integration_unit	airmass	flux_density	dflux_density	flux_density_unit
Wise 1m+Tek	R	2729.4201042	1.4359066	16.445	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4216319	1.4374343	16.428	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4231597	1.4389621	16.44	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4246875	1.4404899	16.434	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4262153	1.4420177	16.432	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4277546	1.443557	16.439	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	V	2729.4309954	1.4467978	16.798	0	0.011	0.021	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	I	2729.4343171	1.4501195	15.947	0	0.01	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4372222	1.4530246	16.403	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.43875	1.4545524	16.418	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4402778	1.4560802	16.393	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4418056	1.457608	16.4	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4433449	1.4591473	16.412	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4448843	1.4606867	16.41	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.446412	1.4622144	16.383	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4479514	1.4637538	16.404	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4494792	1.4652816	16.38	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4510069	1.4668093	16.38	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4525463	1.4683487	16.37	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4540972	1.4698996	16.375	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.455625	1.4714274	16.363	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4571528	1.4729552	16.353	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4586921	1.4744945	16.34	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4602315	1.4760339	16.342	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4617593	1.4775617	16.344	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.463287	1.4790894	16.34	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4648148	1.4806172	16.344	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4663657	1.4821681	16.347	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4678935	1.4836959	16.333	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4694213	1.4852237	16.341	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4709606	1.486763	16.323	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4725	1.4883024	16.329	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4740278	1.4898302	16.322	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4755671	1.4913695	16.331	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4771065	1.4929089	16.324	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4786458	1.4944482	16.303	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	V	2729.4814699	1.4972723	16.712	0	0.011	0.021	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	I	2729.4846875	1.5004899	15.812	0	0.011	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.487419	1.5032214	16.294	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4889583	1.5047607	16.282	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4904745	1.5062769	16.281	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4920255	1.5078279	16.295	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4935417	1.5093441	16.258	0	0.021	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4951042	1.5109066	16.309	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4966204	1.5124228	16.267	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2729.4981482	1.5139506	16.288	0	0.019	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2076042	2.2234066	16.802	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2091435	2.2249459	16.786	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2106713	2.2264737	16.783	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2121991	2.2280015	16.793	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2137384	2.2295408	16.822	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	I	2730.2169329	2.2327353	16.323	0	0.014	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	V	2730.2201157	2.2359181	17.193	0	0.013	0.022	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	B	2730.2242477	2.2400501	17.488	0	0.025	0.073	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2335648	2.2493672	16.81	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.235081	2.2508834	16.824	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2365972	2.2523996	16.831	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2381134	2.2539158	16.837	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2396296	2.255432	16.806	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2411458	2.2569482	16.867	0	0.019	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.242662	2.2584644	16.826	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2441667	2.2599691	16.827	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2456829	2.2614853	16.838	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2471991	2.2630015	16.788	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2487153	2.2645177	16.809	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2502315	2.2660339	16.837	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2517477	2.2675501	16.824	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2532639	2.2690663	16.807	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2547801	2.2705825	16.79	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2562963	2.2720987	16.827	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2578125	2.2736149	16.815	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2593287	2.2751311	16.787	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2608333	2.2766357	16.833	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2623495	2.2781519	16.778	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2638657	2.2796681	16.81	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2653819	2.2811843	16.812	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2668982	2.2827006	16.768	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2684143	2.2842167	16.79	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2699306	2.285733	16.826	0	0.019	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2714468	2.2872492	16.806	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.272963	2.2887654	16.836	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2744792	2.2902816	16.825	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	I	2730.2777431	2.2935455	16.314	0	0.015	0.061	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	V	2730.2810069	2.2968093	17.15	0	0.015	0.023	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.283669	2.2994714	16.825	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2851852	2.3009876	16.816	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2867014	2.3025038	16.823	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.288206	2.3040084	16.812	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2897222	2.3055246	16.821	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2912384	2.3070408	16.824	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2927546	2.308557	16.81	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2942708	2.3100732	16.85	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.295787	2.3115894	16.818	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2973032	2.3131056	16.804	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.2988194	2.3146218	16.808	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3003356	2.316138	16.801	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3018518	2.3176542	16.807	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3033681	2.3191705	16.824	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3048843	2.3206867	16.817	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3063889	2.3221913	16.842	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3079051	2.3237075	16.884	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3094213	2.3252237	16.838	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3109375	2.3267399	16.839	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3124537	2.3282561	16.826	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3139699	2.3297723	16.811	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3154861	2.3312885	16.828	0	0.017	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3170023	2.3328047	16.833	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3185185	2.3343209	16.834	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3200347	2.3358371	16.857	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3215509	2.3373533	16.813	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3230671	2.3388695	16.873	0	0.017	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	I	2730.3257407	2.3415431	16.354	0	0.014	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	V	2730.3288542	2.3446566	17.214	0	0.014	0.023	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.336412	2.3522144	16.844	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3379398	2.3537422	16.884	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.339456	2.3552584	16.85	0	0.015	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3409606	2.356763	16.858	0	0.014	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3424769	2.3582793	16.873	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3439931	2.3597955	16.842	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3455093	2.3613117	16.886	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Wise 1m+Tek	R	2730.3470255	2.3628279	16.871	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
